brand,product_name,price,image_url,product_type,shade,color_hex,description
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538759sw?$50px$,N/A,Monk 5,#EEC398,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505607sw?$50px$,N/A,Monk 5,#F3C098,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539045sw?$50px$,N/A,Monk 5,#EAC29F,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505597sw?$50px$,N/A,Monk 5,#EFBA88,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505579?$sm$,N/A,Monk 1,#FEFEFE,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539040sw?$50px$,N/A,Monk 5,#E3BA96,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505605sw?$50px$,N/A,Monk 5,#ECB287,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505582sw?$50px$,N/A,Monk 5,#E5B997,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539023sw?$50px$,N/A,Monk 5,#E6B68A,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505595sw?$50px$,N/A,Monk 5,#E0AD73,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538760sw?$50px$,N/A,Monk 5,#D6AB7E,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505589sw?$50px$,N/A,Monk 5,#E8B28B,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538761sw?$50px$,N/A,Monk 5,#D6A46F,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539044sw?$50px$,N/A,Monk 5,#CCA57E,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505601sw?$50px$,N/A,Monk 6,#CB8959,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505583sw?$50px$,N/A,Monk 6,#DF934C,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538770?$sm$,N/A,Monk 1,#FEFEFD,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538762sw?$50px$,N/A,Monk 5,#D2986B,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505594?$sm$,N/A,Monk 1,#FEFEFD,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538763sw?$50px$,N/A,Monk 6,#B57549,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2505576sw?$50px$,N/A,Monk 6,#A56A43,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538764sw?$50px$,N/A,Monk 6,#B47238,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538765sw?$50px$,N/A,Monk 6,#A7673A,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539039sw?$50px$,N/A,Monk 7,#9D5F2E,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538766sw?$50px$,N/A,Monk 7,#805133,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2539038sw?$50px$,N/A,Monk 7,#955A38,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538767sw?$50px$,N/A,Monk 7,#915737,N/A
NARS,N/A,N/A,https://images.ulta.com/is/image/Ulta/2538768sw?$50px$,N/A,Monk 7,#824A25,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552723sw?$tn$,N/A,Monk 2,#F3DFD7,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548672sw?$50px$,N/A,Monk 2,#F2DBD3,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548673sw?$50px$,N/A,Monk 4,#E8C5B9,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548674sw?$50px$,N/A,Monk 5,#E3BDAC,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548675sw?$50px$,N/A,Monk 5,#DEB8A5,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548676sw?$50px$,N/A,Monk 5,#D2A890,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548677sw?$50px$,N/A,Monk 5,#D7A98F,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548678sw?$50px$,N/A,Monk 5,#D69F7F,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548680sw?$50px$,N/A,Monk 6,#CC8D6C,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548682sw?$50px$,N/A,Monk 6,#C08560,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548683sw?$50px$,N/A,Monk 6,#AC7446,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548685sw?$50px$,N/A,Monk 7,#976136,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2548686sw?$50px$,N/A,Monk 7,#8B542B,N/A
NUDESTIX,N/A,N/A,https://images.ulta.com/is/image/Ulta/2553635sw?$50px$,N/A,Monk 7,#824E2B,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542457sw?$tn$,N/A,Monk 6,#C49268,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542459sw?$50px$,N/A,Monk 5,#EEC0A9,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2545235sw?$50px$,N/A,Monk 5,#DAAA86,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2545220sw?$50px$,N/A,Monk 5,#C6987C,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542455sw?$50px$,N/A,Monk 6,#C39370,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542456sw?$50px$,N/A,Monk 5,#D39871,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542464sw?$50px$,N/A,Monk 6,#B47A54,N/A
Perricone MD,N/A,N/A,https://images.ulta.com/is/image/Ulta/2542458sw?$50px$,N/A,Monk 7,#8B5026,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552405sw?$tn$,N/A,Monk 5,#CB9C72,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552388sw?$50px$,N/A,Monk 4,#F8CDA7,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552394sw?$50px$,N/A,Monk 5,#F0BE93,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552392sw?$50px$,N/A,Monk 5,#F4C59C,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552396sw?$50px$,N/A,Monk 5,#E6AE87,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552390sw?$50px$,N/A,Monk 5,#E5AC81,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552391sw?$50px$,N/A,Monk 5,#DFAE80,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552389sw?$50px$,N/A,Monk 5,#D1A378,N/A
Smashbox,N/A,N/A,https://images.ulta.com/is/image/Ulta/2552393sw?$50px$,N/A,Monk 5,#E3AA7D,N/A
